Participant,Age,English,Gender,Condition,List,PSA,Biography,Name,Job,Pet,Pronoun,M_Type,M_Response,M_Acc,P_Text,P_Response,P_Acc
2_123,36,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,job,sales,0,NA,NA,NA
2_123,36,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,pet,fish,0,NA,NA,NA
2_123,36,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,pronoun,they/them,0,she washed her car.,she/her,1
2_123,36,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,job,doctor,0,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Amanda,engineer,dog,they/them,pet,dog,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Amanda,engineer,dog,they/them,pronoun,they/them,1,After Amanda got home from working as an engineer she worried lot,she/her,0
2_124,31,"native (learned from birth)",female,both,both_3,1,1,James,nurse,dog,he/him,job,nurse,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Amanda,engineer,dog,they/them,job,engineer,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,James,nurse,dog,he/him,pronoun,he/him,1,After James got home  from working as a nurse he enjoyed,he/him,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Kevin,doctor,fish,he/him,job,doctor,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Kevin,doctor,fish,he/him,pet,fish,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Kevin,doctor,fish,he/him,pronoun,he/him,1,After Kevin got home from working as a doctor he enjoyed so much,he/him,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Michael,salesperson,cat,he/him,job,sales,0,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Michael,salesperson,cat,he/him,pet,cat,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Michael,salesperson,cat,he/him,pronoun,he/him,1,After Michael got home from working as a salesperson he worried,he/him,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Andrew,food service,cat,they/them,job,food service,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Andrew,food service,cat,they/them,pet,cat,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Andrew,food service,cat,they/them,pronoun,they/them,1,After Andrew got home from working in food service he thought it is very hard to do this work,he/him,0
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Brian,mechanic,dog,they/them,job,mechanic,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Brian,mechanic,dog,they/them,pet,dog,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,James,nurse,dog,he/him,pet,dog,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Melissa,retail,dog,she/her,job,retail,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Melissa,retail,dog,she/her,pet,dog,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Melissa,retail,dog,she/her,pronoun,she/her,1,After Melissa got home from working in retail she worried somewhat,she/her,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Jessica,teacher,fish,she/her,job,engineer,0,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Jessica,teacher,fish,she/her,pet,cat,0,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Jessica,teacher,fish,she/her,pronoun,they/them,0,After Jessica got home from working as a teacher she worried for student,she/her,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Stephanie,janitor,fish,she/her,job,janitor,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Stephanie,janitor,fish,she/her,pet,fish,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Stephanie,janitor,fish,she/her,pronoun,she/her,1,After Stephanie got home from working as a janitor she got worried,she/her,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Daniel,IT,cat,he/him,job,IT,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Daniel,IT,cat,he/him,pet,cat,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Daniel,IT,cat,he/him,pronoun,he/him,1,After Daniel got home from working in IT he enjoyed to do work,he/him,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Laura,accountant,cat,she/her,job,accountant,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Laura,accountant,cat,she/her,pet,cat,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Laura,accountant,cat,she/her,pronoun,she/her,1,After Laura got home from working as an accountant she did her work properly,she/her,1
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Emily,Uber driver,fish,they/them,job,Uber driver,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Emily,Uber driver,fish,they/them,pet,fish,1,NA,NA,NA
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Emily,Uber driver,fish,they/them,pronoun,they/them,1,After Emily got home from working as an uber driver she worried about money,she/her,0
2_124,31,"native (learned from birth)",female,both,both_3,1,1,Brian,mechanic,dog,they/them,pronoun,they/them,1,After Brain got home from working as a mechanic he got worried,he/him,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Kevin,doctor,fish,he/him,job,IT,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Kevin,doctor,fish,he/him,pronoun,he/him,1,HE WAS VERY PROUD,he/him,1
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Daniel,IT,cat,he/him,job,retail,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Daniel,IT,cat,he/him,pet,dog,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Kevin,doctor,fish,he/him,pet,dog,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Jessica,teacher,fish,she/her,job,sales,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Jessica,teacher,fish,she/her,pet,cat,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Jessica,teacher,fish,she/her,pronoun,she/her,1,SHE WAS VERY PROUD,she/her,1
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Daniel,IT,cat,he/him,pronoun,they/them,0,HE WAS VERY PROUD,he/him,1
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Amanda,engineer,dog,they/them,pet,dog,1,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Amanda,engineer,dog,they/them,pronoun,he/him,0,SHE WAS VERY PROUD,she/her,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Stephanie,janitor,fish,she/her,job,Uber driver,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Stephanie,janitor,fish,she/her,pet,dog,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Stephanie,janitor,fish,she/her,pronoun,she/her,1,HE WAS VERY PROUD,he/him,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Emily,Uber driver,fish,they/them,job,doctor,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Emily,Uber driver,fish,they/them,pet,dog,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Emily,Uber driver,fish,they/them,pronoun,he/him,0,SHE WAS VERY PROUD,she/her,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Laura,accountant,cat,she/her,job,janitor,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Laura,accountant,cat,she/her,pet,cat,1,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Laura,accountant,cat,she/her,pronoun,they/them,0,HE WAS VERY PROUD,he/him,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Brian,mechanic,dog,they/them,job,engineer,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Brian,mechanic,dog,they/them,pet,dog,1,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Brian,mechanic,dog,they/them,pronoun,they/them,1,HE WAS VERY PROUD,he/him,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Michael,salesperson,cat,he/him,job,doctor,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Michael,salesperson,cat,he/him,pet,dog,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Michael,salesperson,cat,he/him,pronoun,she/her,0,HE WAS VERY PROUD,he/him,1
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Melissa,retail,dog,she/her,job,food service,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Melissa,retail,dog,she/her,pet,dog,1,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Melissa,retail,dog,she/her,pronoun,he/him,0,SHE WAS VERY PROUD,she/her,1
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Andrew,food service,cat,they/them,job,sales,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Andrew,food service,cat,they/them,pet,cat,1,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Andrew,food service,cat,they/them,pronoun,he/him,0,HE WAS VERY PROUD,he/him,0
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,James,nurse,dog,he/him,job,accountant,0,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,James,nurse,dog,he/him,pet,dog,1,NA,NA,NA
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,James,nurse,dog,he/him,pronoun,he/him,1,HE WAS VERY PROUD,he/him,1
2_125,34,"native (learned from birth)",male,psa,psa_3,1,0,Amanda,engineer,dog,they/them,job,sales,0,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Laura,accountant,cat,she/her,job,accountant,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Laura,accountant,cat,she/her,pronoun,she/her,1,She made dinner.,she/her,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Emily,Uber driver,fish,they/them,job,Uber driver,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Emily,Uber driver,fish,they/them,pet,fish,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Emily,Uber driver,fish,they/them,pronoun,they/them,1,They made dinner.,they/them,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,James,nurse,dog,he/him,job,nurse,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,James,nurse,dog,he/him,pet,dog,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,James,nurse,dog,he/him,pronoun,she/her,0,He took a shower.,he/him,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Brian,mechanic,dog,they/them,job,mechanic,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Brian,mechanic,dog,they/them,pet,dog,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Brian,mechanic,dog,they/them,pronoun,they/them,1,They played with their dog.,they/them,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Amanda,engineer,dog,they/them,job,engineer,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Amanda,engineer,dog,they/them,pet,dog,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Amanda,engineer,dog,they/them,pronoun,they/them,1,They made dinner.,they/them,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Daniel,IT,cat,he/him,job,IT,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Daniel,IT,cat,he/him,pet,dog,0,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Daniel,IT,cat,he/him,pronoun,he/him,1,He played with his cat.,he/him,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Stephanie,janitor,fish,she/her,job,janitor,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Stephanie,janitor,fish,she/her,pet,fish,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Stephanie,janitor,fish,she/her,pronoun,she/her,1,She made dinner.,she/her,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Andrew,food service,cat,they/them,job,food service,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Andrew,food service,cat,they/them,pet,fish,0,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Andrew,food service,cat,they/them,pronoun,they/them,1,They took a shower.,they/them,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Kevin,doctor,fish,he/him,job,doctor,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Kevin,doctor,fish,he/him,pet,fish,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Kevin,doctor,fish,he/him,pronoun,he/him,1,He fed the fish.,he/him,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Melissa,retail,dog,she/her,job,retail,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Melissa,retail,dog,she/her,pet,dog,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Melissa,retail,dog,she/her,pronoun,she/her,1,She played with her dog.,she/her,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Michael,salesperson,cat,he/him,job,sales,0,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Michael,salesperson,cat,he/him,pet,cat,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Michael,salesperson,cat,he/him,pronoun,he/him,1,He made dinner.,he/him,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Jessica,teacher,fish,she/her,job,teacher,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Jessica,teacher,fish,she/her,pet,fish,1,NA,NA,NA
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Jessica,teacher,fish,she/her,pronoun,she/her,1,She made dinner.,she/her,1
2_126,29,"fully competent in speaking, listening, reading, and writing, but not native",male,psa,psa_3,1,0,Laura,accountant,cat,she/her,pet,cat,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Laura,accountant,cat,she/her,pet,cat,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Laura,accountant,cat,she/her,pronoun,she/her,1,After Laura got home from working as an accountant…she made dinner%0A,she/her,1
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Emily,Uber driver,fish,they/them,job,sales,0,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Laura,accountant,cat,she/her,job,accountant,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Emily,Uber driver,fish,they/them,pronoun,she/her,0,After Emily got home from working as an Uber driver…He  sleeping%0A,he/him,0
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Melissa,retail,dog,she/her,job,engineer,0,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Melissa,retail,dog,she/her,pet,dog,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Emily,Uber driver,fish,they/them,pet,cat,0,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Andrew,food service,cat,they/them,job,food service,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Andrew,food service,cat,they/them,pet,cat,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Andrew,food service,cat,they/them,pronoun,they/them,1,After Andrew got home from working in food service…he made cooking.%0A,he/him,0
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Brian,mechanic,dog,they/them,job,doctor,0,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Brian,mechanic,dog,they/them,pet,dog,1,NA,NA,NA
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Brian,mechanic,dog,they/them,pronoun,he/him,0,After Brian got home from working as a mechanic…he child teaching.%0A,he/him,0
2_127,47,"native (learned from birth)",male,neither,neither_3,0,0,Michael,salesperson,cat,he/him,job,Uber driver,0,NA,NA,NA
